4,1
5,1
6,1
7,1
8,1
9,1
12,1
1,2
4,2
5,2
6,2
7,2
8,2
9,2
12,2
1,3
2,3
4,3
5,3
6,3
7,3
8,3
9,3
12,3
1,4
2,4
3,4
4,4
5,4
6,4
7,4
8,4
9,4
10,4
11,4
12,4
13,4
1,5
2,5
4,5
5,5
6,5
7,5
8,5
9,5
11,5
12,5
13,5
3,6
4,6
5,6
7,6
8,6
9,6
1,7
2,7
4,7
5,7
6,7
7,7
8,7
9,7
11,7
12,7
13,7
2,8
4,8
5,8
6,8
7,8
8,8
9,8
1,9
2,9
4,9
5,9
6,9
7,9
9,9
13,9
2,10
3,10
4,10
5,10
6,10
7,10
8,10
9,10
11,10
12,10
2,11
4,11
5,11
6,11
7,11
8,11
9,11
11,11
12,11
2,12
4,12
5,12
7,12
8,12
9,12
2,13
4,13
5,13
6,13
7,13
8,13
9,13
11,13
12,13
2,14
4,14
5,14
6,14
7,14
8,14
9,14
11,14
12,14
2,15
4,15
5,15
6,15
7,15
8,15
9,15
12,15
2,16
4,16
5,16
6,16
7,16
8,16
9,16
11,16
12,16
2,17
4,17
5,17
6,17
7,17
8,17
9,17
12,17
1,18
2,18
3,18
4,18
5,18
6,18
7,18
9,18
10,18
12,18
1,19
2,19
4,19
5,19
6,19
7,19
8,19
9,19
10,19
11,19
12,19
2,20
4,20
5,20
6,20
7,20
8,20
9,20
11,20
1,21
2,21
4,21
5,21
6,21
8,21
11,21
12,21
1,22
2,22
4,22
5,22
6,22
7,22
8,22
9,22
11,22
12,22
2,23
4,23
5,23
6,23
7,23
8,23
9,23
11,23
12,23
2,24
4,24
5,24
7,24
9,24
6,25
8,25
9,25
12,25
2,26
3,26
4,26
5,26
6,26
7,26
8,26
9,26
11,26
12,26
13,26
3,27
4,27
5,27
6,27
7,27
8,27
9,27
12,27
1,28
2,28
4,28
5,28
6,28
7,28
8,28
9,28
11,28
12,28
2,29
4,29
5,29
6,29
7,29
9,29
12,29
2,30
4,30
5,30
7,30
9,30
1,31
2,31
4,31
5,31
6,31
7,31
8,31
9,31
2,32
4,32
5,32
6,32
7,32
8,32
9,32
11,32
12,32
1,33
2,33
3,33
4,33
5,33
6,33
7,33
8,33
9,33
11,33
12,33
13,33
2,34
4,34
5,34
7,34
9,34
2,35
4,35
5,35
7,35
9,35
1,36
2,36
3,36
4,36
5,36
6,36
7,36
8,36
9,36
11,36
12,36
13,36
2,37
4,37
5,37
7,37
13,37
2,38
4,38
5,38
6,38
7,38
9,38
10,38
2,39
4,39
5,39
7,39
9,39
1,40
2,40
4,40
5,40
6,40
7,40
8,40
9,40
11,40
12,40
13,40
2,41
4,41
5,41
2,42
4,42
5,42
6,42
7,42
9,42
12,42
4,43
5,43
7,43
9,43
2,44
4,44
5,44
6,44
7,44
8,44
9,44
12,44
2,45
4,45
5,45
7,45
8,45
9,45
2,46
4,46
5,46
7,46
9,46
1,47
2,47
4,47
5,47
6,47
7,47
9,47
11,47
12,47
2,48
4,48
5,48
2,49
4,49
5,49
4,50
5,50
7,50
2,51
5,51
2,52
4,52
5,52
6,52
12,52
2,53
4,53
5,53
9,53
2,54
4,54
5,54
6,54
7,54
11,54
2,55
4,55
5,55
6,55
7,55
9,55
2,56
4,56
5,56
7,56
9,56
4,57
5,57
7,57
11,57
2,58
4,58
5,58
2,59
4,59
5,59
7,59
9,59
2,60
4,60
7,60
9,60
2,61
4,61
5,61
7,61
9,61
2,62
5,62
4,63
5,63
2,64
4,64
5,64
9,64
4,65
9,65
2,66
4,66
5,66
7,66
9,66
4,67
5,67
2,68
4,68
5,68
6,68
7,68
9,68
11,68
2,69
4,69
5,69
7,69
9,69
4,70
5,70
9,70
4,71
5,71
9,71
2,72
4,72
5,72
7,72
9,72
2,73
4,73
5,73
9,73
2,74
4,74
5,74
6,74
7,74
9,74
3,75
4,75
5,75
7,75
9,75
2,76
4,76
5,76
6,76
9,76
4,77
5,77
7,77
9,77
2,78
3,78
4,78
5,78
6,78
7,78
9,78
11,78
4,79
5,79
7,79
9,79
2,80
4,80
5,80
2,81
4,81
5,81
6,81
11,81
2,82
3,82
4,82
5,82
7,82
9,82
4,83
5,83
1,84
2,84
4,84
5,84
7,84
9,84
2,85
4,85
5,85
6,85
9,85
4,86
5,86
9,86
5,87
7,87
11,87
2,88
4,88
5,88
4,89
5,89
5,90
9,90
11,90
2,91
4,91
5,91
6,91
7,91
9,91
2,92
4,92
5,92
9,92
4,93
5,93
7,93
9,93
4,94
5,94
7,94
9,94
4,95
5,95
6,95
4,96
5,96
7,96
9,96
2,97
4,97
5,97
7,97
9,97
2,98
4,98
5,98
7,98
9,98
2,99
4,99
5,99
7,99
9,99
